"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"19","GO:0003677",0.0120070715450475,0.997112256534586,6,609,"DNA binding","MF"
"20","GO:0003690",1.97611757024178e-06,0.999999942592665,5,66,"double-stranded DNA binding","MF"
"3","GO:0000166",1.46425837938575e-05,0.999999629885218,4,47,"nucleotide binding","MF"
"7","GO:0000977",0.000420732374281268,0.99997366269173,4,112,"RNA polymerase II regulatory region sequence-specific DNA binding","MF"
"8","GO:0000978",0.00273919058693255,0.999712806725715,4,185,"RNA polymerase II proximal promoter sequence-specific DNA binding","MF"
"21","GO:0003700",0.00975927252639504,0.998528787867176,4,266,"DNA-binding transcription factor activity","MF"
"114","GO:0019901",0.00901318413602761,0.998672383541995,4,261,"protein kinase binding","MF"
"115","GO:0019902",2.57567704457232e-05,0.999999240902641,4,55,"phosphatase binding","MF"
"181","GO:0043565",0.0035952099969501,0.999593071449725,4,200,"sequence-specific DNA binding","MF"
"198","GO:0046983",0.000289217297744802,0.999983646808422,4,101,"protein dimerization activity","MF"
"10","GO:0001228",0.00719916469877273,0.999353037885605,3,125,"DNA-binding transcription activator activity, RNA polymerase II-specific","MF"
"76","GO:0009881",1.60599607505383e-05,0.999999844695344,3,16,"photoreceptor activity","MF"
"95","GO:0015293",0.000725333276890913,0.999971550372781,3,56,"symporter activity","MF"
"118","GO:0020037",0.00838287565003085,0.999203244174631,3,132,"heme binding","MF"
"151","GO:0035257",2.46409018912692e-06,0.999999988968565,3,9,"nuclear hormone receptor binding","MF"
"176","GO:0042826",0.000602008690920657,0.999977922745531,3,52,"histone deacetylase binding","MF"
"186","GO:0044877",0.0408996135727331,0.992903004747681,3,243,"protein-containing complex binding","MF"
"239","GO:0070888",2.45210276214754e-05,0.99999972168362,3,18,"E-box binding","MF"
"2","GO:0000149",0.00798879773918759,0.999673394844507,2,43,"SNARE binding","MF"
"9","GO:0001227",0.0187563165957748,0.998787010660338,2,67,"DNA-binding transcription repressor activity, RNA polymerase II-specific","MF"
"22","GO:0003756",0.00085450539769717,0.999989703484184,2,14,"protein disulfide isomerase activity","MF"
